participant,consistency,matching,key_resp_3.corr,key_resp_3.rt,stage
pp01,c,match,1,0.5693478,adapt
pp01,c,match,1,0.4849264,adapt
pp01,c,match,1,0.4884472,adapt
pp01,c,match,1,0.6106833,adapt
pp01,c,match,1,0.7093959,adapt
pp01,c,match,1,0.6220884,adapt
pp01,c,match,1,0.5015097,adapt
pp01,c,match,1,0.4455218,adapt
pp01,c,match,1,0.5625923,adapt
pp01,c,match,1,0.4659073,adapt
pp01,c,match,1,0.4186227,adapt
pp01,c,match,1,0.5480199,adapt
pp01,c,match,1,0.4183144,adapt
pp01,c,match,1,0.4768549,adapt
pp01,c,match,1,0.714365,adapt
pp01,c,match,1,0.493065,adapt
pp01,c,match,1,0.4141541,adapt
pp01,c,match,1,0.4992543,adapt
pp01,c,match,1,0.4157474,adapt
pp01,c,match,1,0.6328369,adapt
pp01,c,match,1,0.5184733,adapt
pp01,c,match,1,0.5666613,adapt
pp01,c,match,1,0.4401226,adapt
pp01,c,match,1,0.45983,adapt
pp01,c,match,1,1.0047449,baseline
pp01,c,match,1,0.8680111,baseline
pp01,c,match,1,0.4720409,baseline
pp01,c,match,1,0.5656153,baseline
pp01,c,match,1,0.8644639,baseline
pp01,c,match,1,0.9822548,baseline
pp01,c,match,1,0.6118294,baseline
pp01,c,match,1,0.5691631,baseline
pp01,c,match,1,0.7540093,baseline
pp01,c,match,1,0.6697692,baseline
pp01,c,match,1,0.5699325,baseline
pp01,c,match,1,0.4993438,baseline
pp01,c,match,1,0.4475677,baseline
pp01,c,match,1,0.5745958,baseline
pp01,c,match,1,0.5657741,baseline
pp01,c,match,1,0.5663134,baseline
pp01,c,match,1,0.5807258,baseline
pp01,c,match,1,0.6126162,baseline
pp01,c,match,1,0.5759616,baseline
pp01,c,match,1,0.4889688,baseline
pp01,c,match,1,0.4521428,baseline
pp01,c,match,1,0.4501559,baseline
pp01,c,match,1,0.50187,baseline
pp01,c,match,1,0.5745738,baseline
pp01,c,mismatch,1,0.8387737,adapt
pp01,c,mismatch,1,0.5945959,adapt
pp01,c,mismatch,1,0.7141906,adapt
pp01,c,mismatch,1,0.5968642,adapt
pp01,c,mismatch,1,0.6030404,adapt
pp01,c,mismatch,1,0.4663588,adapt
pp01,c,mismatch,1,0.4677325,adapt
pp01,c,mismatch,1,0.5461752,adapt
pp01,c,mismatch,1,0.5207235,adapt
pp01,c,mismatch,1,0.4700956,adapt
pp01,c,mismatch,1,0.4970146,adapt
pp01,c,mismatch,1,0.5469922,adapt
pp01,c,mismatch,1,0.6546803,adapt
pp01,c,mismatch,1,0.4324088,adapt
pp01,c,mismatch,1,0.674819,adapt
pp01,c,mismatch,1,0.6195581,adapt
pp01,c,mismatch,1,0.4735472,adapt
pp01,c,mismatch,1,0.4677227,adapt
pp01,c,mismatch,1,0.5977326,adapt
pp01,c,mismatch,1,0.6201387,adapt
pp01,c,mismatch,1,0.5680661,adapt
pp01,c,mismatch,1,0.4610523,adapt
pp01,c,mismatch,1,0.4664305,adapt
pp01,c,mismatch,1,0.4175116,adapt
pp01,c,mismatch,1,0.6495008,baseline
pp01,c,mismatch,1,0.6625639,baseline
pp01,c,mismatch,1,0.9500112,baseline
pp01,c,mismatch,1,0.6411539,baseline
pp01,c,mismatch,1,0.4883657,baseline
pp01,c,mismatch,1,1.1533525,baseline
pp01,c,mismatch,1,0.6148206,baseline
pp01,c,mismatch,1,0.6611071,baseline
pp01,c,mismatch,1,0.6012869,baseline
pp01,c,mismatch,1,0.7239299,baseline
pp01,c,mismatch,1,0.7552358,baseline
pp01,c,mismatch,1,0.6736715,baseline
pp01,c,mismatch,1,0.6386565,baseline
pp01,c,mismatch,1,0.4821282,baseline
pp01,c,mismatch,1,0.9546823,baseline
pp01,c,mismatch,1,0.5698654,baseline
pp01,c,mismatch,1,0.6164355,baseline
pp01,c,mismatch,1,0.5326357,baseline
pp01,c,mismatch,1,0.6184332,baseline
pp01,c,mismatch,1,0.661816,baseline
pp01,c,mismatch,1,0.5655004,baseline
pp01,c,mismatch,1,0.4326278,baseline
pp01,c,mismatch,1,0.5329194,baseline
pp01,c,mismatch,1,0.5763734,baseline
pp01,filler,match,1,0.7704086,adapt
pp01,filler,match,1,0.5702433,adapt
pp01,filler,match,0,0.4517827,adapt
pp01,filler,match,1,0.4365101,adapt
pp01,filler,match,1,0.8609377,baseline
pp01,filler,match,1,0.7450153,baseline
pp01,filler,match,1,0.474954,baseline
pp01,filler,match,1,0.6861684,baseline
pp01,filler,mismatch,1,0.5768786,adapt
pp01,filler,mismatch,1,0.6783548,adapt
pp01,filler,mismatch,1,0.4815484,adapt
pp01,filler,mismatch,1,0.3718173,adapt
pp01,filler,mismatch,1,0.766184,baseline
pp01,filler,mismatch,1,0.7599525,baseline
pp01,filler,mismatch,1,0.5963634,baseline
pp01,filler,mismatch,1,0.5656355,baseline
pp01,i,match,1,1.054915,adapt
pp01,i,match,1,0.5787309,adapt
pp01,i,match,1,0.6136616,adapt
pp01,i,match,1,0.5354526,adapt
pp01,i,match,1,0.6438647,adapt
pp01,i,match,1,0.6331917,adapt
pp01,i,match,1,0.5570739,adapt
pp01,i,match,1,0.4963745,adapt
pp01,i,match,1,0.4389978,adapt
pp01,i,match,1,0.5214477,adapt
pp01,i,match,1,0.4709197,adapt
pp01,i,match,1,0.4601176,adapt
pp01,i,match,1,0.5798498,adapt
pp01,i,match,1,0.4230822,adapt
pp01,i,match,1,0.4719832,adapt
pp01,i,match,1,0.4163814,adapt
pp01,i,match,1,0.4903694,adapt
pp01,i,match,1,0.6721377,adapt
pp01,i,match,1,0.4363852,adapt
pp01,i,match,1,0.4975347,adapt
pp01,i,match,1,0.4319212,adapt
pp01,i,match,1,0.3434815,adapt
pp01,i,match,1,0.4922662,adapt
pp01,i,match,1,0.4707051,adapt
pp01,i,match,1,0.4933637,baseline
pp01,i,match,1,0.5995404,baseline
pp01,i,match,1,0.5181367,baseline
pp01,i,match,1,0.5163795,baseline
pp01,i,match,1,0.6016364,baseline
pp01,i,match,1,0.9493774,baseline
pp01,i,match,1,0.8661396,baseline
pp01,i,match,1,0.4877385,baseline
pp01,i,match,1,0.4768593,baseline
pp01,i,match,1,0.4785863,baseline
pp01,i,match,1,0.6529791,baseline
pp01,i,match,1,0.48479,baseline
pp01,i,match,1,0.5235854,baseline
pp01,i,match,1,0.733814,baseline
pp01,i,match,1,0.4664631,baseline
pp01,i,match,1,0.5002603,baseline
pp01,i,match,1,0.6046616,baseline
pp01,i,match,1,0.4206605,baseline
pp01,i,match,1,0.5250178,baseline
pp01,i,match,1,0.5162801,baseline
pp01,i,match,1,0.4841826,baseline
pp01,i,match,1,0.4678748,baseline
pp01,i,match,1,0.5435881,baseline
pp01,i,match,1,0.4710174,baseline
pp01,i,mismatch,1,0.5371349,adapt
pp01,i,mismatch,1,0.712316,adapt
pp01,i,mismatch,1,0.6430338,adapt
pp01,i,mismatch,1,0.5896609,adapt
pp01,i,mismatch,1,0.4906953,adapt
pp01,i,mismatch,1,0.4270167,adapt
pp01,i,mismatch,1,0.5384671,adapt
pp01,i,mismatch,1,0.719688,adapt
pp01,i,mismatch,1,0.5457043,adapt
pp01,i,mismatch,1,0.6652775,adapt
pp01,i,mismatch,1,0.4472066,adapt
pp01,i,mismatch,1,0.6443255,adapt
pp01,i,mismatch,1,0.5723274,adapt
pp01,i,mismatch,1,0.4859505,adapt
pp01,i,mismatch,1,0.3552669,adapt
pp01,i,mismatch,1,0.8275001,adapt
pp01,i,mismatch,1,0.485158,adapt
pp01,i,mismatch,1,0.4662474,adapt
pp01,i,mismatch,1,0.3980084,adapt
pp01,i,mismatch,1,0.5776292,adapt
pp01,i,mismatch,1,0.4359927,adapt
pp01,i,mismatch,1,0.3457981,adapt
pp01,i,mismatch,1,0.3785665,adapt
pp01,i,mismatch,1,0.4638614,adapt
pp01,i,mismatch,1,0.6267425,baseline
pp01,i,mismatch,1,1.0053944,baseline
pp01,i,mismatch,1,0.4907542,baseline
pp01,i,mismatch,0,0.6099823,baseline
pp01,i,mismatch,1,0.989308,baseline
pp01,i,mismatch,1,0.9016804,baseline
pp01,i,mismatch,1,0.8131938,baseline
pp01,i,mismatch,1,0.9564673,baseline
pp01,i,mismatch,1,0.6034172,baseline
pp01,i,mismatch,1,0.5226009,baseline
pp01,i,mismatch,1,0.6181483,baseline
pp01,i,mismatch,1,0.5246581,baseline
pp01,i,mismatch,1,0.6634323,baseline
pp01,i,mismatch,1,0.5089236,baseline
pp01,i,mismatch,1,0.6665574,baseline
pp01,i,mismatch,1,0.508175,baseline
pp01,i,mismatch,1,0.5565849,baseline
pp01,i,mismatch,1,0.5389204,baseline
pp01,i,mismatch,1,0.6072822,baseline
pp01,i,mismatch,1,0.3802995,baseline
pp01,i,mismatch,1,0.5700806,baseline
pp01,i,mismatch,1,0.3922674,baseline
pp01,i,mismatch,1,0.5039917,baseline
pp01,i,mismatch,1,0.481929,baseline
pp02,c,match,1,0.5654749,adapt
pp02,c,match,1,0.445993,adapt
pp02,c,match,1,0.5052002,adapt
pp02,c,match,1,0.5232532,adapt
pp02,c,match,1,0.4103025,adapt
pp02,c,match,1,0.484485,adapt
pp02,c,match,1,0.5345731,adapt
pp02,c,match,1,0.5940568,adapt
pp02,c,match,1,0.5985773,adapt
pp02,c,match,1,0.4889175,adapt
pp02,c,match,1,0.4886293,adapt
pp02,c,match,1,0.4967332,adapt
pp02,c,match,1,0.6374054,adapt
pp02,c,match,1,1.2427144,adapt
pp02,c,match,1,0.5177493,adapt
pp02,c,match,1,0.5809699,adapt
pp02,c,match,1,0.504918,adapt
pp02,c,match,1,0.4923571,adapt
pp02,c,match,1,0.4267414,adapt
pp02,c,match,1,0.5502502,adapt
pp02,c,match,1,0.5610071,adapt
pp02,c,match,1,0.680199,adapt
pp02,c,match,1,0.6299226,adapt
pp02,c,match,1,0.6448005,adapt
pp02,c,match,1,1.332862222,baseline
pp02,c,match,1,1.207987579,baseline
pp02,c,match,1,0.875076507,baseline
pp02,c,match,1,0.852584776,baseline
pp02,c,match,1,1.515829554,baseline
pp02,c,match,1,0.796439649,baseline
pp02,c,match,1,0.682765184,baseline
pp02,c,match,1,0.721299567,baseline
pp02,c,match,1,0.945082624,baseline
pp02,c,match,1,0.91995047,baseline
pp02,c,match,1,1.008908876,baseline
pp02,c,match,1,0.701446748,baseline
pp02,c,mismatch,1,0.5506334,adapt
pp02,c,mismatch,1,0.7216662,adapt
pp02,c,mismatch,1,0.7094529,adapt
pp02,c,mismatch,1,0.5281816,adapt
pp02,c,mismatch,1,0.5427702,adapt
pp02,c,mismatch,1,0.5004783,adapt
pp02,c,mismatch,1,0.6660143,adapt
pp02,c,mismatch,1,0.5511609,adapt
pp02,c,mismatch,1,0.6133073,adapt
pp02,c,mismatch,1,0.539962,adapt
pp02,c,mismatch,1,0.5885493,adapt
pp02,c,mismatch,1,0.4854955,adapt
pp02,c,mismatch,1,0.5416289,adapt
pp02,c,mismatch,1,0.4220285,adapt
pp02,c,mismatch,1,0.4788913,adapt
pp02,c,mismatch,0,0.6093273,adapt
pp02,c,mismatch,1,0.5609789,adapt
pp02,c,mismatch,1,0.584112,adapt
pp02,c,mismatch,1,0.7090204,adapt
pp02,c,mismatch,1,0.5668613,adapt
pp02,c,mismatch,1,0.5675489,adapt
pp02,c,mismatch,1,0.5209508,adapt
pp02,c,mismatch,1,0.5036299,adapt
pp02,c,mismatch,1,0.6316334,adapt
pp02,c,mismatch,1,1.098449889,baseline
pp02,c,mismatch,1,0.811051647,baseline
pp02,c,mismatch,1,1.931504442,baseline
pp02,c,mismatch,1,1.199393463,baseline
pp02,c,mismatch,1,1.616030049,baseline
pp02,c,mismatch,1,1.148951694,baseline
pp02,c,mismatch,1,0.565064575,baseline
pp02,c,mismatch,1,1.118852088,baseline
pp02,c,mismatch,1,1.284947223,baseline
pp02,c,mismatch,1,0.942136739,baseline
pp02,c,mismatch,1,0.517607959,baseline
pp02,c,mismatch,1,1.198719859,baseline
pp02,filler,match,1,0.4669019,adapt
pp02,filler,match,1,0.7278911,adapt
pp02,filler,match,1,0.7692293,adapt
pp02,filler,match,1,0.4954698,adapt
pp02,filler,match,0,1.625126725,baseline
pp02,filler,match,1,1.836446596,baseline
pp02,filler,mismatch,1,0.5662078,adapt
pp02,filler,mismatch,1,0.4845598,adapt
pp02,filler,mismatch,1,0.4761411,adapt
pp02,filler,mismatch,1,0.5897967,adapt
pp02,filler,mismatch,1,1.172029808,baseline
pp02,filler,mismatch,1,0.899008331,baseline
pp02,i,match,1,0.5123906,adapt
pp02,i,match,1,0.6133283,adapt
pp02,i,match,1,0.5818159,adapt
pp02,i,match,1,0.4801206,adapt
pp02,i,match,1,0.6083794,adapt
pp02,i,match,1,0.5331371,adapt
pp02,i,match,1,0.4761389,adapt
pp02,i,match,1,0.5469124,adapt
pp02,i,match,1,0.5684053,adapt
pp02,i,match,1,0.5610784,adapt
pp02,i,match,1,0.5961085,adapt
pp02,i,match,1,0.5812644,adapt
pp02,i,match,1,0.7399048,adapt
pp02,i,match,1,0.4843649,adapt
pp02,i,match,1,0.6148311,adapt
pp02,i,match,1,0.6546191,adapt
pp02,i,match,1,1.0814686,adapt
pp02,i,match,1,0.673937,adapt
pp02,i,match,1,0.4836373,adapt
pp02,i,match,1,0.4776068,adapt
pp02,i,match,1,0.5048877,adapt
pp02,i,match,1,0.4201563,adapt
pp02,i,match,1,0.7898114,adapt
pp02,i,match,1,0.9258692,adapt
pp02,i,match,1,1.191315123,baseline
pp02,i,match,1,0.961042207,baseline
pp02,i,match,0,1.695848358,baseline
pp02,i,match,0,1.237270478,baseline
pp02,i,match,1,1.771257655,baseline
pp02,i,match,1,1.103834191,baseline
pp02,i,match,1,1.234628545,baseline
pp02,i,match,1,1.499615481,baseline
pp02,i,match,1,1.504841576,baseline
pp02,i,match,1,0.915126121,baseline
pp02,i,match,0,0.668532277,baseline
pp02,i,match,1,1.114435148,baseline
pp02,i,mismatch,1,0.470095,adapt
pp02,i,mismatch,1,0.8611343,adapt
pp02,i,mismatch,1,0.4867437,adapt
pp02,i,mismatch,1,0.4762569,adapt
pp02,i,mismatch,1,0.5626737,adapt
pp02,i,mismatch,1,0.5230273,adapt
pp02,i,mismatch,1,0.3808489,adapt
pp02,i,mismatch,1,0.7201844,adapt
pp02,i,mismatch,0,0.6964532,adapt
pp02,i,mismatch,1,0.5052226,adapt
pp02,i,mismatch,1,0.9939335,adapt
pp02,i,mismatch,1,0.5237392,adapt
pp02,i,mismatch,0,0.5063211,adapt
pp02,i,mismatch,1,0.5099457,adapt
pp02,i,mismatch,1,0.6565519,adapt
pp02,i,mismatch,1,0.4921611,adapt
pp02,i,mismatch,1,0.4793979,adapt
pp02,i,mismatch,1,0.486573,adapt
pp02,i,mismatch,1,0.5338182,adapt
pp02,i,mismatch,1,0.4939132,adapt
pp02,i,mismatch,1,0.5822638,adapt
pp02,i,mismatch,1,0.538027,adapt
pp02,i,mismatch,1,0.492508,adapt
pp02,i,mismatch,0,0.9022032,adapt
pp02,i,mismatch,1,1.024791433,baseline
pp02,i,mismatch,1,1.950887173,baseline
pp02,i,mismatch,1,1.397572391,baseline
pp02,i,mismatch,1,1.931287711,baseline
pp02,i,mismatch,0,1.442643074,baseline
pp02,i,mismatch,1,1.637042797,baseline
pp02,i,mismatch,1,0.658927755,baseline
pp02,i,mismatch,0,,baseline
pp02,i,mismatch,0,0.764043219,baseline
pp02,i,mismatch,0,0.943910991,baseline
pp02,i,mismatch,1,1.74851521,baseline
pp02,i,mismatch,1,1.37872809,baseline
pp03,c,match,1,0.611204746,adapt
pp03,c,match,1,0.602446593,adapt
pp03,c,match,1,0.592364548,adapt
pp03,c,match,1,0.599121947,adapt
pp03,c,match,1,0.5817763,adapt
pp03,c,match,1,0.798812771,adapt
pp03,c,match,1,0.620720279,adapt
pp03,c,match,1,0.513623294,adapt
pp03,c,match,1,0.752985966,adapt
pp03,c,match,1,0.646374333,adapt
pp03,c,match,1,0.866436477,adapt
pp03,c,match,1,0.649827616,adapt
pp03,c,match,1,0.545090668,adapt
pp03,c,match,1,0.79406126,adapt
pp03,c,match,1,0.738942511,adapt
pp03,c,match,1,0.782204937,adapt
pp03,c,match,1,0.497258618,adapt
pp03,c,match,1,0.87946945,adapt
pp03,c,match,1,0.561869803,adapt
pp03,c,match,1,0.791741001,adapt
pp03,c,match,1,0.671607193,adapt
pp03,c,match,1,0.517118279,adapt
pp03,c,match,1,0.774753674,adapt
pp03,c,match,1,0.580444388,adapt
pp03,c,match,1,0.752197387,baseline
pp03,c,match,1,0.962182939,baseline
pp03,c,match,1,1.087071786,baseline
pp03,c,match,1,0.66513746,baseline
pp03,c,match,1,0.740332724,baseline
pp03,c,match,0,0.59374995,baseline
pp03,c,match,1,0.789624681,baseline
pp03,c,match,1,0.789175578,baseline
pp03,c,match,1,0.775057058,baseline
pp03,c,match,1,0.718458193,baseline
pp03,c,match,1,0.618875987,baseline
pp03,c,match,1,0.512423145,baseline
pp03,c,match,1,0.523312613,baseline
pp03,c,match,1,0.613376719,baseline
pp03,c,match,1,0.71886816,baseline
pp03,c,match,1,0.70646746,baseline
pp03,c,match,1,0.555071262,baseline
pp03,c,match,1,0.627846822,baseline
pp03,c,match,1,0.596047112,baseline
pp03,c,match,1,0.675321195,baseline
pp03,c,match,1,1.011441534,baseline
pp03,c,match,1,1.025115762,baseline
pp03,c,match,1,0.68875419,baseline
pp03,c,match,1,0.808390776,baseline
pp03,c,mismatch,1,0.939628419,adapt
pp03,c,mismatch,1,0.59793054,adapt
pp03,c,mismatch,1,0.764525992,adapt
pp03,c,mismatch,1,0.769164265,adapt
pp03,c,mismatch,1,0.789417854,adapt
pp03,c,mismatch,1,0.666668984,adapt
pp03,c,mismatch,1,0.745797749,adapt
pp03,c,mismatch,1,0.530673495,adapt
pp03,c,mismatch,1,0.615100715,adapt
pp03,c,mismatch,1,0.564479093,adapt
pp03,c,mismatch,1,0.585629605,adapt
pp03,c,mismatch,1,0.774476193,adapt
pp03,c,mismatch,1,0.581944072,adapt
pp03,c,mismatch,1,0.628921223,adapt
pp03,c,mismatch,1,0.779063781,adapt
pp03,c,mismatch,1,0.661754191,adapt
pp03,c,mismatch,1,0.587787225,adapt
pp03,c,mismatch,1,0.521736022,adapt
pp03,c,mismatch,1,0.685389527,adapt
pp03,c,mismatch,1,0.584630671,adapt
pp03,c,mismatch,1,0.704754213,adapt
pp03,c,mismatch,1,0.577747845,adapt
pp03,c,mismatch,1,0.588611329,adapt
pp03,c,mismatch,1,0.527639162,adapt
pp03,c,mismatch,1,1.326497973,baseline
pp03,c,mismatch,0,,baseline
pp03,c,mismatch,1,0.716286779,baseline
pp03,c,mismatch,1,0.979743834,baseline
pp03,c,mismatch,1,0.664947554,baseline
pp03,c,mismatch,1,0.814137692,baseline
pp03,c,mismatch,1,0.674553228,baseline
pp03,c,mismatch,1,0.800479504,baseline
pp03,c,mismatch,1,0.712178769,baseline
pp03,c,mismatch,1,0.804337941,baseline
pp03,c,mismatch,1,0.687567917,baseline
pp03,c,mismatch,1,0.789609924,baseline
pp03,c,mismatch,1,0.851596102,baseline
pp03,c,mismatch,1,0.774603464,baseline
pp03,c,mismatch,1,0.693283075,baseline
pp03,c,mismatch,1,0.728022486,baseline
pp03,c,mismatch,1,0.788544588,baseline
pp03,c,mismatch,1,0.702105064,baseline
pp03,c,mismatch,1,0.710741639,baseline
pp03,c,mismatch,1,0.775598227,baseline
pp03,c,mismatch,1,0.688109727,baseline
pp03,c,mismatch,1,0.741824388,baseline
pp03,c,mismatch,1,0.666597687,baseline
pp03,c,mismatch,1,0.705300113,baseline
pp03,filler,match,1,0.817350786,adapt
pp03,filler,match,1,0.657375436,adapt
pp03,filler,match,1,0.686375629,adapt
pp03,filler,match,1,0.534271453,adapt
pp03,filler,match,1,0.934045986,baseline
pp03,filler,match,1,0.764244258,baseline
pp03,filler,match,1,0.688310862,baseline
pp03,filler,match,1,0.822951983,baseline
pp03,filler,mismatch,1,0.550356082,adapt
pp03,filler,mismatch,1,0.660930729,adapt
pp03,filler,mismatch,1,0.917866806,adapt
pp03,filler,mismatch,1,0.701213997,adapt
pp03,filler,mismatch,1,0.821418296,baseline
pp03,filler,mismatch,1,0.653922072,baseline
pp03,filler,mismatch,1,0.72796699,baseline
pp03,filler,mismatch,1,0.530174267,baseline
pp03,i,match,1,0.656486853,adapt
pp03,i,match,1,0.535122824,adapt
pp03,i,match,1,0.475384087,adapt
pp03,i,match,1,0.646688706,adapt
pp03,i,match,1,0.577700689,adapt
pp03,i,match,1,0.640849082,adapt
pp03,i,match,1,0.671903922,adapt
pp03,i,match,1,0.585070792,adapt
pp03,i,match,1,0.59892402,adapt
pp03,i,match,1,0.594883375,adapt
pp03,i,match,1,0.653048969,adapt
pp03,i,match,0,0.731095075,adapt
pp03,i,match,1,0.68667717,adapt
pp03,i,match,1,0.753494735,adapt
pp03,i,match,0,0.679717355,adapt
pp03,i,match,1,1.211684195,adapt
pp03,i,match,1,0.444728627,adapt
pp03,i,match,1,0.50819877,adapt
pp03,i,match,1,0.584119656,adapt
pp03,i,match,1,0.64291239,adapt
pp03,i,match,1,0.549379603,adapt
pp03,i,match,1,0.554758576,adapt
pp03,i,match,1,0.539255535,adapt
pp03,i,match,1,0.691456269,adapt
pp03,i,match,1,0.811651907,baseline
pp03,i,match,1,0.926390381,baseline
pp03,i,match,1,0.756966221,baseline
pp03,i,match,1,0.660328528,baseline
pp03,i,match,1,0.71026976,baseline
pp03,i,match,1,0.760314285,baseline
pp03,i,match,1,1.349054179,baseline
pp03,i,match,1,0.740414846,baseline
pp03,i,match,1,0.741607856,baseline
pp03,i,match,1,0.654305092,baseline
pp03,i,match,1,0.696124615,baseline
pp03,i,match,1,0.61315313,baseline
pp03,i,match,1,0.448795174,baseline
pp03,i,match,1,0.786915947,baseline
pp03,i,match,0,1.022454505,baseline
pp03,i,match,1,0.818724319,baseline
pp03,i,match,1,0.67836836,baseline
pp03,i,match,1,0.670964894,baseline
pp03,i,match,1,0.793240923,baseline
pp03,i,match,1,0.81805708,baseline
pp03,i,match,1,1.240429923,baseline
pp03,i,match,1,0.792212477,baseline
pp03,i,match,1,0.997370812,baseline
pp03,i,match,1,1.556067309,baseline
pp03,i,mismatch,1,0.738404228,adapt
pp03,i,mismatch,1,0.726219098,adapt
pp03,i,mismatch,1,0.526798377,adapt
pp03,i,mismatch,1,0.694314811,adapt
pp03,i,mismatch,1,0.539152242,adapt
pp03,i,mismatch,1,0.596280728,adapt
pp03,i,mismatch,1,0.555997138,adapt
pp03,i,mismatch,1,0.624222321,adapt
pp03,i,mismatch,1,0.619194291,adapt
pp03,i,mismatch,1,1.175263214,adapt
pp03,i,mismatch,1,0.683917111,adapt
pp03,i,mismatch,1,0.500107535,adapt
pp03,i,mismatch,1,0.596484428,adapt
pp03,i,mismatch,1,0.761799936,adapt
pp03,i,mismatch,1,0.55512652,adapt
pp03,i,mismatch,1,0.66238069,adapt
pp03,i,mismatch,1,0.633826071,adapt
pp03,i,mismatch,1,0.692615918,adapt
pp03,i,mismatch,1,0.747282035,adapt
pp03,i,mismatch,1,0.507033989,adapt
pp03,i,mismatch,1,1.124746489,adapt
pp03,i,mismatch,1,0.572748044,adapt
pp03,i,mismatch,1,0.519446237,adapt
pp03,i,mismatch,1,0.535468313,adapt
pp03,i,mismatch,1,1.851012268,baseline
pp03,i,mismatch,1,0.734151461,baseline
pp03,i,mismatch,1,0.567690419,baseline
pp03,i,mismatch,1,0.828739319,baseline
pp03,i,mismatch,1,0.717640504,baseline
pp03,i,mismatch,1,0.998347932,baseline
pp03,i,mismatch,1,0.685924199,baseline
pp03,i,mismatch,1,0.655169937,baseline
pp03,i,mismatch,1,0.557999415,baseline
pp03,i,mismatch,1,0.71495166,baseline
pp03,i,mismatch,1,0.723437784,baseline
pp03,i,mismatch,1,0.540490808,baseline
pp03,i,mismatch,1,0.686937889,baseline
pp03,i,mismatch,0,0.532836807,baseline
pp03,i,mismatch,1,1.01472127,baseline
pp03,i,mismatch,1,0.796459068,baseline
pp03,i,mismatch,1,0.641447911,baseline
pp03,i,mismatch,1,0.595591593,baseline
pp03,i,mismatch,1,0.89963442,baseline
pp03,i,mismatch,1,0.724245849,baseline
pp03,i,mismatch,1,1.024195742,baseline
pp03,i,mismatch,1,1.509081497,baseline
pp03,i,mismatch,1,0.802927757,baseline
pp03,i,mismatch,1,0.639809005,baseline
pp04,c,match,1,0.6878846,adapt
pp04,c,match,1,1.37193,adapt
pp04,c,match,1,0.6688267,adapt
pp04,c,match,1,0.7625829,adapt
pp04,c,match,1,0.6214002,adapt
pp04,c,match,1,0.6243519,adapt
pp04,c,match,1,0.4909895,adapt
pp04,c,match,1,0.7464197,adapt
pp04,c,match,1,0.7756444,adapt
pp04,c,match,1,0.5025034,adapt
pp04,c,match,1,0.5719924,adapt
pp04,c,match,1,0.6827061,adapt
pp04,c,match,1,0.8830512,adapt
pp04,c,match,1,0.7759744,adapt
pp04,c,match,1,0.5534677,adapt
pp04,c,match,1,1.0510513,adapt
pp04,c,match,1,0.5826571,adapt
pp04,c,match,1,0.4843318,adapt
pp04,c,match,1,0.637881,adapt
pp04,c,match,1,0.6849635,adapt
pp04,c,match,1,0.5160446,adapt
pp04,c,match,1,0.5972567,adapt
pp04,c,match,1,0.7802956,adapt
pp04,c,match,1,0.7855093,adapt
pp04,c,match,0,0.6410907,baseline
pp04,c,match,1,0.7647275,baseline
pp04,c,match,1,0.844096,baseline
pp04,c,match,1,0.617032,baseline
pp04,c,match,1,0.9480514,baseline
pp04,c,match,1,1.0124441,baseline
pp04,c,match,1,0.6845324,baseline
pp04,c,match,1,0.5560589,baseline
pp04,c,match,1,1.0311923,baseline
pp04,c,match,1,0.6127485,baseline
pp04,c,match,1,1.2744926,baseline
pp04,c,match,1,0.5634232,baseline
pp04,c,match,1,0.56176,baseline
pp04,c,match,1,0.7991753,baseline
pp04,c,match,1,0.5372495,baseline
pp04,c,match,1,0.7070928,baseline
pp04,c,match,1,0.8088567,baseline
pp04,c,match,1,0.5866333,baseline
pp04,c,match,1,0.6274019,baseline
pp04,c,match,1,0.4903366,baseline
pp04,c,match,0,1.9096765,baseline
pp04,c,match,1,0.5678317,baseline
pp04,c,match,1,0.6586108,baseline
pp04,c,match,1,0.6986518,baseline
pp04,c,mismatch,1,0.6391841,adapt
pp04,c,mismatch,1,0.5715188,adapt
pp04,c,mismatch,0,1.4503715,adapt
pp04,c,mismatch,1,0.6147981,adapt
pp04,c,mismatch,1,0.6167495,adapt
pp04,c,mismatch,1,1.103733,adapt
pp04,c,mismatch,1,0.778113,adapt
pp04,c,mismatch,1,0.7823507,adapt
pp04,c,mismatch,1,0.6525348,adapt
pp04,c,mismatch,1,0.5898751,adapt
pp04,c,mismatch,1,0.6737709,adapt
pp04,c,mismatch,1,0.9234506,adapt
pp04,c,mismatch,1,0.5606737,adapt
pp04,c,mismatch,1,0.6916538,adapt
pp04,c,mismatch,1,0.6565853,adapt
pp04,c,mismatch,1,0.6994665,adapt
pp04,c,mismatch,1,0.8061413,adapt
pp04,c,mismatch,1,0.6667552,adapt
pp04,c,mismatch,1,0.5373143,adapt
pp04,c,mismatch,1,0.6325237,adapt
pp04,c,mismatch,0,0.4936199,adapt
pp04,c,mismatch,1,0.6459105,adapt
pp04,c,mismatch,1,0.5245251,adapt
pp04,c,mismatch,1,0.7859461,adapt
pp04,c,mismatch,1,0.9821296,baseline
pp04,c,mismatch,1,0.6212097,baseline
pp04,c,mismatch,1,1.7117879,baseline
pp04,c,mismatch,1,0.779607,baseline
pp04,c,mismatch,1,1.0653162,baseline
pp04,c,mismatch,0,0.9806109,baseline
