participant,consistency,matching,key_resp_3.corr,key_resp_3.rt,stage
fp10,c,match,1,0.5934783,adapt
fp10,c,match,1,0.5497613,adapt
fp10,c,match,1,0.9067259,adapt
fp10,c,match,1,0.5063763,baseline
fp10,c,match,1,0.6041063,baseline
fp10,c,match,1,0.5158852,baseline
fp10,c,match,1,0.8748885,baseline
fp10,c,match,1,0.76527,baseline
fp10,c,match,1,0.8887215,baseline
fp10,c,match,1,0.7260257,baseline
fp10,c,match,1,0.4512155,baseline
fp10,c,match,0,0.475783,baseline
fp10,c,match,1,0.7611516,baseline
fp10,c,match,1,0.8441943,baseline
fp10,c,match,1,0.4796146,baseline
fp10,c,match,1,0.4821729,baseline
fp10,c,match,1,0.30922,baseline
fp10,c,match,1,0.4493979,baseline
fp10,c,match,1,0.6244856,baseline
fp10,c,match,1,0.4890458,baseline
fp10,c,match,1,0.8406496,baseline
fp10,c,match,1,0.4364653,baseline
fp10,c,match,1,0.581615,baseline
fp10,c,match,1,0.5898319,baseline
fp10,c,match,1,0.4267342,baseline
fp10,c,match,1,0.4373567,baseline
fp10,c,match,1,0.5264846,baseline
fp10,c,mismatch,1,0.5319294,adapt
fp10,c,mismatch,1,0.4756694,adapt
fp10,c,mismatch,1,0.7183192,adapt
fp10,c,mismatch,1,0.5426054,adapt
fp10,c,mismatch,1,0.6238342,adapt
fp10,c,mismatch,1,0.6167883,adapt
fp10,c,mismatch,1,0.5197253,adapt
fp10,c,mismatch,1,0.6853667,adapt
fp10,c,mismatch,1,0.4978355,adapt
fp10,c,mismatch,1,0.5240389,adapt
fp10,c,mismatch,1,0.5721038,adapt
fp10,c,mismatch,1,0.4960375,adapt
fp10,c,mismatch,1,0.5420992,adapt
fp10,c,mismatch,1,0.438798,adapt
fp10,c,mismatch,1,0.5147006,adapt
fp10,c,mismatch,1,0.3847222,adapt
fp10,c,mismatch,1,0.5130046,adapt
fp10,c,mismatch,1,0.6758774,adapt
fp10,c,mismatch,1,0.3430308,adapt
fp10,c,mismatch,1,0.4628552,adapt
fp10,c,mismatch,1,0.5458812,adapt
fp10,c,mismatch,1,0.5362814,adapt
fp10,c,mismatch,1,0.4795238,adapt
fp10,c,mismatch,1,0.6840297,adapt
fp10,c,mismatch,1,0.6798835,baseline
fp10,c,mismatch,1,0.4409565,baseline
fp10,c,mismatch,1,0.5735574,baseline
fp10,c,mismatch,1,0.4788886,baseline
fp10,c,mismatch,1,0.6236753,baseline
fp10,c,mismatch,1,0.6734399,baseline
fp10,c,mismatch,1,0.5459802,baseline
fp10,c,mismatch,1,0.6645202,baseline
fp10,c,mismatch,1,0.4284327,baseline
fp10,c,mismatch,1,0.4668179,baseline
fp10,c,mismatch,1,0.8410196,baseline
fp10,c,mismatch,1,0.5102107,baseline
fp10,c,mismatch,1,0.6523747,baseline
fp10,c,mismatch,1,0.6729474,baseline
fp10,c,mismatch,1,1.5547685,baseline
fp10,c,mismatch,1,1.3108013,baseline
fp10,c,mismatch,1,0.6674593,baseline
fp10,c,mismatch,1,0.5761733,baseline
fp10,c,mismatch,1,0.7546422,baseline
fp10,c,mismatch,1,0.2853271,baseline
fp10,c,mismatch,0,0.5929117,baseline
fp10,c,mismatch,1,0.5881099,baseline
fp10,c,mismatch,1,0.7146461,baseline
fp10,c,mismatch,1,0.6325982,baseline
fp10,filler,match,1,0.7518161,adapt
fp10,filler,match,1,0.9374239,adapt
fp10,filler,match,1,0.8786455,adapt
fp10,filler,match,1,0.8253169,adapt
fp10,filler,match,1,0.8409929,baseline
fp10,filler,match,1,0.7094041,baseline
fp10,filler,match,1,0.8273511,baseline
fp10,filler,match,1,0.5982761,baseline
fp10,filler,mismatch,1,0.5435106,adapt
fp10,filler,mismatch,1,0.4509028,adapt
fp10,filler,mismatch,1,0.3799641,adapt
fp10,filler,mismatch,1,0.7965507,adapt
fp10,filler,mismatch,1,0.7011307,baseline
fp10,filler,mismatch,1,0.8534712,baseline
fp10,filler,mismatch,1,0.664653,baseline
fp10,filler,mismatch,1,0.820999,baseline
fp10,i,match,1,0.7702746,adapt
fp10,i,match,1,0.36757,adapt
fp10,i,match,1,0.6546897,adapt
fp10,i,match,1,0.6391786,adapt
fp10,i,match,1,1.0181825,adapt
fp10,i,match,1,0.4085575,adapt
fp10,i,match,1,0.907332,adapt
fp10,i,match,1,0.3914943,adapt
fp10,i,match,1,0.4124581,adapt
fp10,i,match,1,0.729342,adapt
fp10,i,match,1,0.5935085,adapt
fp10,i,match,1,0.6733692,adapt
fp10,i,match,1,0.6219951,adapt
fp10,i,match,1,0.5110685,adapt
fp10,i,match,1,0.5193377,adapt
fp10,i,match,1,0.4249809,adapt
fp10,i,match,1,0.5691004,adapt
fp10,i,match,1,0.588714,adapt
fp10,i,match,1,0.5727163,adapt
fp10,i,match,1,0.5887799,adapt
fp10,i,match,1,0.5688922,adapt
fp10,i,match,1,0.475541,adapt
fp10,i,match,0,0.590125,adapt
fp10,i,match,1,0.5239105,adapt
fp10,i,match,1,0.7331801,baseline
fp10,i,match,1,1.8061045,baseline
fp10,i,match,1,0.7557511,baseline
fp10,i,match,1,0.794065,baseline
fp10,i,match,1,0.3303743,baseline
fp10,i,match,1,0.5856822,baseline
fp10,i,match,1,0.8713204,baseline
fp10,i,match,1,0.6697465,baseline
fp10,i,match,1,0.4425881,baseline
fp10,i,match,1,0.4967097,baseline
fp10,i,match,0,0.9346919,baseline
fp10,i,match,1,1.088147,baseline
fp10,i,match,1,0.5600868,baseline
fp10,i,match,1,0.6712051,baseline
fp10,i,match,1,0.4364587,baseline
fp10,i,match,1,0.5986129,baseline
fp10,i,match,1,0.4292092,baseline
fp10,i,match,1,0.5356572,baseline
fp10,i,match,0,0.5557261,baseline
fp10,i,match,1,0.4374039,baseline
fp10,i,match,1,0.3632322,baseline
fp10,i,match,1,0.4155721,baseline
fp10,i,match,1,0.6813138,baseline
fp10,i,match,1,0.6902526,baseline
fp10,i,mismatch,1,0.4392296,adapt
fp10,i,mismatch,1,0.7036452,adapt
fp10,i,mismatch,1,0.6414991,adapt
fp10,i,mismatch,1,0.4300865,adapt
fp10,i,mismatch,1,0.8006691,adapt
fp10,i,mismatch,1,0.5995079,adapt
fp10,i,mismatch,1,0.5706884,adapt
fp10,i,mismatch,1,0.4390781,adapt
fp10,i,mismatch,1,0.4782347,adapt
fp10,i,mismatch,1,0.2953776,adapt
fp10,i,mismatch,1,0.3438395,adapt
fp10,i,mismatch,1,0.425771,adapt
fp10,i,mismatch,1,0.4576478,adapt
fp10,i,mismatch,1,0.4390346,adapt
fp10,i,mismatch,1,0.5446629,adapt
fp10,i,mismatch,1,0.6085682,adapt
fp10,i,mismatch,1,0.5784372,adapt
fp10,i,mismatch,1,1.5818851,adapt
fp10,i,mismatch,1,0.8864613,adapt
fp10,i,mismatch,1,0.6714196,adapt
fp10,i,mismatch,1,0.5007091,adapt
fp10,i,mismatch,1,0.5306786,adapt
fp10,i,mismatch,1,0.8462395,adapt
fp10,i,mismatch,1,0.4145409,adapt
fp10,i,mismatch,1,0.4850153,baseline
fp10,i,mismatch,1,0.4400327,baseline
fp10,i,mismatch,1,0.9320119,baseline
fp10,i,mismatch,1,0.566796,baseline
fp10,i,mismatch,1,0.6052794,baseline
fp10,i,mismatch,1,0.7646586,baseline
fp10,i,mismatch,1,0.7369193,baseline
fp10,i,mismatch,1,0.4194924,baseline
fp10,i,mismatch,1,0.5372678,baseline
fp10,i,mismatch,1,0.514613,baseline
fp10,i,mismatch,1,0.4847941,baseline
fp10,i,mismatch,1,0.4667809,baseline
fp10,i,mismatch,1,0.6507697,baseline
fp10,i,mismatch,1,1.3228232,baseline
fp10,i,mismatch,1,0.6352299,baseline
fp10,i,mismatch,1,0.8707323,baseline
fp10,i,mismatch,1,0.5090439,baseline
fp10,i,mismatch,1,0.313526,baseline
fp10,i,mismatch,1,1.0516296,baseline
fp10,i,mismatch,1,1.3242066,baseline
fp10,i,mismatch,1,0.4140453,baseline
fp10,i,mismatch,1,0.5291144,baseline
fp10,i,mismatch,1,0.5982362,baseline
fp10,i,mismatch,1,0.3041411,baseline
fp11,c,match,1,0.5917384,adapt
fp11,c,match,1,0.4795752,adapt
fp11,c,match,1,0.3634714,adapt
fp11,c,match,1,0.9349032,adapt
fp11,c,match,1,0.494906,adapt
fp11,c,match,1,0.5142343,adapt
fp11,c,match,1,0.4213087,adapt
fp11,c,match,1,0.7361834,adapt
fp11,c,match,1,0.5091197,adapt
fp11,c,match,1,0.6070566,adapt
fp11,c,match,1,0.5096621,adapt
fp11,c,match,1,0.4801921,adapt
fp11,c,match,1,1.0869845,adapt
fp11,c,match,1,0.4415918,adapt
fp11,c,match,1,0.458816,adapt
fp11,c,match,1,0.6194342,adapt
fp11,c,match,1,0.6153343,adapt
fp11,c,match,1,0.5474881,adapt
fp11,c,match,1,0.4199327,adapt
fp11,c,match,1,0.4375897,adapt
fp11,c,match,1,1.0696974,adapt
fp11,c,match,1,0.7816207,adapt
fp11,c,match,0,1.5036936,adapt
fp11,c,match,1,0.6999035,adapt
fp11,c,match,1,0.3832288,baseline
fp11,c,match,0,0.4278245,baseline
fp11,c,match,1,0.3936955,baseline
fp11,c,match,1,0.4459383,baseline
fp11,c,match,1,0.3980219,baseline
fp11,c,match,1,0.5002084,baseline
fp11,c,match,1,0.4560474,baseline
fp11,c,match,1,0.4441971,baseline
fp11,c,match,1,0.6215651,baseline
fp11,c,match,1,0.5174185,baseline
fp11,c,match,1,0.5008265,baseline
fp11,c,match,1,0.4142245,baseline
fp11,c,match,1,0.3025262,baseline
fp11,c,match,1,0.4694897,baseline
fp11,c,match,1,0.5143606,baseline
fp11,c,match,0,0.4751746,baseline
fp11,c,match,1,0.4511789,baseline
fp11,c,match,1,0.5217236,baseline
fp11,c,match,1,0.4345694,baseline
fp11,c,match,1,0.4398847,baseline
fp11,c,match,1,0.5016357,baseline
fp11,c,match,1,0.4008763,baseline
fp11,c,match,1,0.4211334,baseline
fp11,c,match,1,0.4847567,baseline
fp11,c,mismatch,1,0.5052139,adapt
fp11,c,mismatch,1,0.4072132,adapt
fp11,c,mismatch,0,0.5182029,adapt
fp11,c,mismatch,1,0.5038963,adapt
fp11,c,mismatch,1,0.4943331,adapt
fp11,c,mismatch,1,0.5411688,adapt
fp11,c,mismatch,1,0.5104598,adapt
fp11,c,mismatch,1,0.4506511,adapt
fp11,c,mismatch,1,0.6389404,adapt
fp11,c,mismatch,1,0.4743271,adapt
fp11,c,mismatch,1,0.4524637,adapt
fp11,c,mismatch,1,0.4979794,adapt
fp11,c,mismatch,1,0.8561629,adapt
fp11,c,mismatch,1,0.4760201,adapt
fp11,c,mismatch,1,0.5338016,adapt
fp11,c,mismatch,1,0.4255668,adapt
fp11,c,mismatch,1,0.565849,adapt
fp11,c,mismatch,1,0.5064297,adapt
fp11,c,mismatch,1,0.4128179,adapt
fp11,c,mismatch,1,0.4866675,adapt
fp11,c,mismatch,1,0.527121,adapt
fp11,c,mismatch,1,0.4601684,adapt
fp11,c,mismatch,1,0.4667968,adapt
fp11,c,mismatch,0,0.4655526,adapt
fp11,c,mismatch,1,0.4124718,baseline
fp11,c,mismatch,1,0.4664876,baseline
fp11,c,mismatch,1,0.8844987,baseline
fp11,c,mismatch,1,0.4483366,baseline
fp11,c,mismatch,0,0.4236579,baseline
fp11,c,mismatch,1,0.4142321,baseline
fp11,c,mismatch,1,0.5184735,baseline
fp11,c,mismatch,1,0.6222818,baseline
fp11,c,mismatch,1,0.5096309,baseline
fp11,c,mismatch,1,0.4444198,baseline
fp11,c,mismatch,1,0.546258,baseline
fp11,c,mismatch,1,0.5071109,baseline
fp11,c,mismatch,1,0.6888802,baseline
fp11,c,mismatch,1,0.4872309,baseline
fp11,c,mismatch,1,0.4651556,baseline
fp11,c,mismatch,1,0.6364442,baseline
fp11,c,mismatch,1,0.4502173,baseline
fp11,c,mismatch,1,0.4437065,baseline
fp11,c,mismatch,1,0.4542253,baseline
fp11,c,mismatch,1,0.4862828,baseline
fp11,c,mismatch,1,0.4629181,baseline
fp11,c,mismatch,1,0.510441,baseline
fp11,c,mismatch,1,0.5626472,baseline
fp11,c,mismatch,1,0.5085282,baseline
fp11,filler,match,1,0.6229129,adapt
fp11,filler,match,1,0.4015105,adapt
fp11,filler,match,1,0.4814476,adapt
fp11,filler,match,1,0.5800588,adapt
fp11,filler,match,1,0.6734797,baseline
fp11,filler,match,1,0.4906179,baseline
fp11,filler,match,0,0.5158299,baseline
fp11,filler,match,1,0.5009719,baseline
fp11,filler,mismatch,1,0.5660627,adapt
fp11,filler,mismatch,1,0.4908527,adapt
fp11,filler,mismatch,1,0.5236383,adapt
fp11,filler,mismatch,1,1.9225259,adapt
fp11,filler,mismatch,1,0.4635784,baseline
fp11,filler,mismatch,1,0.4244267,baseline
fp11,filler,mismatch,1,0.4982642,baseline
fp11,filler,mismatch,1,0.4433537,baseline
fp11,i,match,1,0.5030652,adapt
fp11,i,match,1,0.4419978,adapt
fp11,i,match,1,0.4734548,adapt
fp11,i,match,1,0.5121284,adapt
fp11,i,match,1,0.530004,adapt
fp11,i,match,1,0.4595703,adapt
fp11,i,match,1,0.4522044,adapt
fp11,i,match,0,0.5893924,adapt
fp11,i,match,1,0.6775252,adapt
fp11,i,match,1,0.6761626,adapt
fp11,i,match,1,0.5361198,adapt
fp11,i,match,1,0.4218028,adapt
fp11,i,match,0,0.5984895,adapt
fp11,i,match,1,0.6309097,adapt
fp11,i,match,1,0.4261739,adapt
fp11,i,match,1,0.6105479,adapt
fp11,i,match,1,0.4721344,adapt
fp11,i,match,1,0.4008353,adapt
fp11,i,match,1,0.4218423,adapt
fp11,i,match,1,0.4552576,adapt
fp11,i,match,1,0.4982653,adapt
fp11,i,match,1,0.6033939,adapt
fp11,i,match,1,0.5254359,adapt
fp11,i,match,1,0.7493275,adapt
fp11,i,match,1,0.4868867,baseline
fp11,i,match,1,0.427994,baseline
fp11,i,match,1,0.3898465,baseline
fp11,i,match,1,0.4370913,baseline
fp11,i,match,1,0.3507756,baseline
fp11,i,match,1,0.4266487,baseline
fp11,i,match,1,0.4224358,baseline
fp11,i,match,1,0.4712296,baseline
fp11,i,match,1,0.5271881,baseline
fp11,i,match,1,0.4546298,baseline
fp11,i,match,1,0.5098228,baseline
fp11,i,match,1,0.6522214,baseline
fp11,i,match,1,0.6057258,baseline
fp11,i,match,1,0.4993466,baseline
fp11,i,match,1,0.4185875,baseline
fp11,i,match,1,0.3786462,baseline
fp11,i,match,1,0.388476,baseline
fp11,i,match,1,0.4318733,baseline
fp11,i,match,1,0.448968,baseline
fp11,i,match,1,0.3746938,baseline
fp11,i,match,1,0.4800633,baseline
fp11,i,match,1,0.3673188,baseline
fp11,i,match,1,0.6221691,baseline
fp11,i,match,1,0.4810713,baseline
fp11,i,mismatch,1,0.4754308,adapt
fp11,i,mismatch,1,0.53706,adapt
fp11,i,mismatch,1,0.4690008,adapt
fp11,i,mismatch,1,0.4533807,adapt
fp11,i,mismatch,1,0.4558613,adapt
fp11,i,mismatch,1,0.7548996,adapt
fp11,i,mismatch,1,0.6975248,adapt
fp11,i,mismatch,1,0.5481182,adapt
fp11,i,mismatch,1,0.5810826,adapt
fp11,i,mismatch,1,0.4874287,adapt
fp11,i,mismatch,1,0.486969,adapt
fp11,i,mismatch,1,0.7498951,adapt
fp11,i,mismatch,1,0.5247034,adapt
fp11,i,mismatch,1,0.4661736,adapt
fp11,i,mismatch,1,0.4449938,adapt
fp11,i,mismatch,1,0.7490661,adapt
fp11,i,mismatch,1,0.4742057,adapt
fp11,i,mismatch,1,0.4285398,adapt
fp11,i,mismatch,1,0.4728215,adapt
fp11,i,mismatch,1,0.4029564,adapt
fp11,i,mismatch,1,0.4862681,adapt
fp11,i,mismatch,1,0.4494055,adapt
fp11,i,mismatch,1,0.7336466,adapt
fp11,i,mismatch,1,0.4705666,adapt
fp11,i,mismatch,1,0.6619453,baseline
fp11,i,mismatch,1,0.5827135,baseline
fp11,i,mismatch,1,0.3971702,baseline
fp11,i,mismatch,1,0.4345694,baseline
fp11,i,mismatch,1,0.7699468,baseline
fp11,i,mismatch,1,0.6705236,baseline
fp11,i,mismatch,1,0.3986457,baseline
fp11,i,mismatch,1,0.4030698,baseline
fp11,i,mismatch,1,0.5247691,baseline
fp11,i,mismatch,1,0.494407,baseline
fp11,i,mismatch,0,0.6373336,baseline
fp11,i,mismatch,1,0.3517145,baseline
fp11,i,mismatch,1,0.4795607,baseline
fp11,i,mismatch,0,0.3950152,baseline
fp11,i,mismatch,1,0.4539286,baseline
fp11,i,mismatch,1,0.4610874,baseline
fp11,i,mismatch,1,0.3705025,baseline
fp11,i,mismatch,1,0.5458801,baseline
fp11,i,mismatch,1,0.3811162,baseline
fp11,i,mismatch,1,0.3617927,baseline
fp11,i,mismatch,1,0.4826061,baseline
fp11,i,mismatch,1,0.4951183,baseline
fp11,i,mismatch,1,0.7092741,baseline
fp11,i,mismatch,1,0.6585415,baseline
fp12,c,match,1,0.3571338,adapt
fp12,c,match,1,0.367998,adapt
fp12,c,match,1,0.4535824,adapt
fp12,c,match,1,0.3765922,adapt
fp12,c,match,1,0.4824425,adapt
fp12,c,match,1,0.3438135,adapt
fp12,c,match,1,0.3583758,adapt
fp12,c,match,1,0.4123029,adapt
fp12,c,match,1,0.3725274,adapt
fp12,c,match,1,0.4029073,adapt
fp12,c,match,1,0.2910293,adapt
fp12,c,match,1,0.3449623,adapt
fp12,c,match,1,0.3722521,adapt
fp12,c,match,1,0.3603168,adapt
fp12,c,match,1,0.3253697,adapt
fp12,c,match,1,0.3392258,adapt
fp12,c,match,1,0.5063494,adapt
fp12,c,match,0,0.3117623,adapt
fp12,c,match,1,0.2928794,adapt
fp12,c,match,1,0.5386454,adapt
fp12,c,match,1,0.3890792,adapt
fp12,c,match,1,0.3371556,adapt
fp12,c,match,1,0.3095741,adapt
fp12,c,match,1,0.3094025,adapt
fp12,c,match,0,1.4459906,baseline
fp12,c,match,1,1.2970132,baseline
fp12,c,match,1,0.4169786,baseline
fp12,c,match,1,0.7404867,baseline
fp12,c,match,1,0.5045983,baseline
fp12,c,match,1,0.7313444,baseline
fp12,c,match,1,1.4939564,baseline
fp12,c,match,1,0.5763782,baseline
fp12,c,match,1,0.6597321,baseline
fp12,c,match,1,0.5746274,baseline
fp12,c,match,1,0.3741601,baseline
fp12,c,match,1,0.3371844,baseline
fp12,c,match,1,0.75685,baseline
fp12,c,match,1,0.5538527,baseline
fp12,c,match,1,0.383777,baseline
fp12,c,match,1,0.7048791,baseline
fp12,c,match,1,0.3515465,baseline
fp12,c,match,1,0.3958271,baseline
fp12,c,match,1,0.3528617,baseline
fp12,c,match,1,0.3668869,baseline
fp12,c,match,1,0.3950217,baseline
fp12,c,match,1,0.3829674,baseline
fp12,c,match,1,0.3449432,baseline
fp12,c,match,1,0.3811608,baseline
fp12,c,mismatch,1,0.4637525,adapt
fp12,c,mismatch,1,0.54761,adapt
fp12,c,mismatch,1,0.4917452,adapt
fp12,c,mismatch,1,0.5463534,adapt
fp12,c,mismatch,1,0.4556908,adapt
fp12,c,mismatch,1,0.3737236,adapt
fp12,c,mismatch,1,0.3743312,adapt
fp12,c,mismatch,1,0.4180479,adapt
fp12,c,mismatch,1,0.4912422,adapt
fp12,c,mismatch,0,0.7020607,adapt
fp12,c,mismatch,1,0.3659011,adapt
fp12,c,mismatch,1,0.4650402,adapt
fp12,c,mismatch,1,0.3288567,adapt
fp12,c,mismatch,1,0.3781515,adapt
fp12,c,mismatch,1,0.5158283,adapt
fp12,c,mismatch,0,0.4195284,adapt
fp12,c,mismatch,1,0.3787343,adapt
fp12,c,mismatch,1,0.4644303,adapt
fp12,c,mismatch,1,0.5430013,adapt
fp12,c,mismatch,1,0.3847418,adapt
fp12,c,mismatch,1,0.5261578,adapt
fp12,c,mismatch,1,0.4143373,adapt
fp12,c,mismatch,1,0.3650241,adapt
fp12,c,mismatch,1,0.4074503,adapt
fp12,c,mismatch,1,1.9433024,baseline
fp12,c,mismatch,1,0.7702697,baseline
fp12,c,mismatch,1,1.0488472,baseline
fp12,c,mismatch,1,0.7835126,baseline
fp12,c,mismatch,1,0.8544206,baseline
fp12,c,mismatch,1,0.4687531,baseline
fp12,c,mismatch,1,0.5125248,baseline
fp12,c,mismatch,1,0.7283722,baseline
fp12,c,mismatch,1,0.5680792,baseline
fp12,c,mismatch,1,0.4588912,baseline
fp12,c,mismatch,1,0.6930037,baseline
fp12,c,mismatch,1,0.4712638,baseline
fp12,c,mismatch,1,0.5212546,baseline
fp12,c,mismatch,1,0.6058801,baseline
fp12,c,mismatch,1,0.459811,baseline
fp12,c,mismatch,1,0.3981842,baseline
fp12,c,mismatch,1,0.5326612,baseline
fp12,c,mismatch,1,0.475238,baseline
fp12,c,mismatch,1,0.4688918,baseline
fp12,c,mismatch,1,0.4570172,baseline
fp12,c,mismatch,1,0.5416296,baseline
fp12,c,mismatch,1,0.4811732,baseline
fp12,c,mismatch,1,0.4660614,baseline
fp12,c,mismatch,1,0.4014656,baseline
fp12,filler,match,0,0.2999489,adapt
fp12,filler,match,1,0.5260861,adapt
fp12,filler,match,1,0.4725612,adapt
fp12,filler,match,1,0.3448931,adapt
fp12,filler,match,1,0.7497601,baseline
fp12,filler,match,1,0.487685,baseline
fp12,filler,match,1,0.4021945,baseline
fp12,filler,match,1,0.356101,baseline
fp12,filler,mismatch,1,0.3357343,adapt
fp12,filler,mismatch,1,0.3800684,adapt
fp12,filler,mismatch,1,0.3587482,adapt
fp12,filler,mismatch,1,0.3187417,adapt
fp12,filler,mismatch,1,1.0949492,baseline
fp12,filler,mismatch,1,0.6008429,baseline
fp12,filler,mismatch,1,0.4600406,baseline
fp12,filler,mismatch,1,0.4414758,baseline
fp12,i,match,1,0.4145785,adapt
fp12,i,match,1,0.3773948,adapt
fp12,i,match,1,0.3853835,adapt
fp12,i,match,1,0.4398647,adapt
fp12,i,match,1,0.3888465,adapt
fp12,i,match,1,0.3653409,adapt
fp12,i,match,1,0.7475562,adapt
fp12,i,match,1,0.6463347,adapt
fp12,i,match,1,0.4512237,adapt
fp12,i,match,1,0.5732768,adapt
fp12,i,match,0,0.4042407,adapt
fp12,i,match,1,0.4996028,adapt
fp12,i,match,1,0.7207168,adapt
fp12,i,match,1,0.3448796,adapt
fp12,i,match,1,0.3399948,adapt
fp12,i,match,1,0.3504031,adapt
fp12,i,match,1,0.444163,adapt
fp12,i,match,1,0.4038037,adapt
fp12,i,match,1,0.482977,adapt
fp12,i,match,1,0.4120406,adapt
fp12,i,match,1,0.3613414,adapt
fp12,i,match,1,0.3791727,adapt
fp12,i,match,1,0.3660885,adapt
fp12,i,match,1,0.3586343,adapt
fp12,i,match,1,0.7567197,baseline
fp12,i,match,1,0.5276443,baseline
fp12,i,match,1,0.495217,baseline
fp12,i,match,1,0.9566263,baseline
fp12,i,match,1,0.839159,baseline
fp12,i,match,1,0.6794526,baseline
fp12,i,match,0,0.9179986,baseline
fp12,i,match,1,0.4856466,baseline
fp12,i,match,1,0.5183852,baseline
fp12,i,match,1,0.4419674,baseline
fp12,i,match,1,0.6041601,baseline
fp12,i,match,1,0.477153,baseline
fp12,i,match,1,0.5373348,baseline
fp12,i,match,1,0.6758704,baseline
fp12,i,match,0,0.5673415,baseline
fp12,i,match,1,0.5853405,baseline
fp12,i,match,1,0.6293904,baseline
fp12,i,match,1,0.5193819,baseline
fp12,i,match,1,0.4629148,baseline
fp12,i,match,1,0.4236907,baseline
fp12,i,match,1,0.6472311,baseline
fp12,i,match,0,0.5207282,baseline
fp12,i,match,1,0.5870537,baseline
fp12,i,match,1,0.5569211,baseline
fp12,i,mismatch,0,0.4053925,adapt
fp12,i,mismatch,1,0.4274383,adapt
fp12,i,mismatch,1,0.3770252,adapt
fp12,i,mismatch,1,0.8009986,adapt
fp12,i,mismatch,1,0.3823992,adapt
fp12,i,mismatch,1,0.3521417,adapt
fp12,i,mismatch,1,0.3542175,adapt
fp12,i,mismatch,0,0.7974328,adapt
fp12,i,mismatch,1,0.5134588,adapt
fp12,i,mismatch,1,0.6675878,adapt
fp12,i,mismatch,1,0.4101399,adapt
fp12,i,mismatch,1,1.1188281,adapt
fp12,i,mismatch,1,0.409377,adapt
fp12,i,mismatch,1,0.4382029,adapt
fp12,i,mismatch,1,0.5804035,adapt
fp12,i,mismatch,1,0.3451808,adapt
fp12,i,mismatch,0,0.6108046,adapt
fp12,i,mismatch,1,0.4880792,adapt
fp12,i,mismatch,1,0.6532002,adapt
fp12,i,mismatch,1,0.402159,adapt
fp12,i,mismatch,1,0.3305057,adapt
fp12,i,mismatch,1,0.5010496,adapt
fp12,i,mismatch,1,0.3250595,adapt
fp12,i,mismatch,1,0.3993319,adapt
fp12,i,mismatch,1,0.715745,baseline
fp12,i,mismatch,1,1.4914666,baseline
fp12,i,mismatch,1,0.8027978,baseline
fp12,i,mismatch,1,1.5886251,baseline
fp12,i,mismatch,1,0.7463491,baseline
fp12,i,mismatch,1,0.9322719,baseline
fp12,i,mismatch,1,0.765972,baseline
fp12,i,mismatch,1,0.8695996,baseline
fp12,i,mismatch,1,0.4190615,baseline
fp12,i,mismatch,1,0.779785,baseline
fp12,i,mismatch,1,0.6748771,baseline
fp12,i,mismatch,1,0.3668786,baseline
fp12,i,mismatch,1,0.4817753,baseline
fp12,i,mismatch,1,0.6139571,baseline
fp12,i,mismatch,1,0.4763382,baseline
fp12,i,mismatch,1,0.3754974,baseline
fp12,i,mismatch,1,0.4005846,baseline
fp12,i,mismatch,1,0.4996872,baseline
fp12,i,mismatch,1,1.0469455,baseline
fp12,i,mismatch,1,0.4556011,baseline
fp12,i,mismatch,1,0.4126123,baseline
fp12,i,mismatch,1,0.5123313,baseline
fp12,i,mismatch,1,0.3374503,baseline
fp12,i,mismatch,1,0.6473757,baseline
fp13,c,match,1,0.3353741,adapt
fp13,c,match,1,0.3205641,adapt
fp13,c,match,1,0.3038689,adapt
fp13,c,match,1,0.2937756,adapt
fp13,c,match,1,0.5295203,adapt
fp13,c,match,1,0.3915833,adapt
fp13,c,match,1,0.3146388,adapt
fp13,c,match,1,0.3283919,adapt
fp13,c,match,1,0.3368324,adapt
fp13,c,match,1,0.2887931,adapt
fp13,c,match,1,0.3068125,adapt
fp13,c,match,1,0.3269807,adapt
fp13,c,match,1,0.2947821,adapt
fp13,c,match,1,0.393832,adapt
fp13,c,match,1,0.3144283,adapt
fp13,c,match,1,0.5862042,adapt
fp13,c,match,1,0.3057897,adapt
fp13,c,match,1,0.4178236,adapt
fp13,c,match,1,0.2929481,adapt
fp13,c,match,1,0.4470469,adapt
fp13,c,match,1,0.3630431,adapt
fp13,c,match,1,0.3668294,adapt
fp13,c,match,1,0.3502028,adapt
fp13,c,match,1,0.3125508,adapt
fp13,c,match,1,0.2557915,baseline
fp13,c,match,1,0.3318439,baseline
fp13,c,match,1,0.2949218,baseline
fp13,c,match,1,0.3585475,baseline
fp13,c,match,1,0.3846833,baseline
fp13,c,match,1,0.3993048,baseline
fp13,c,match,1,0.296078,baseline
fp13,c,match,1,0.3327722,baseline
fp13,c,match,1,0.2933711,baseline
fp13,c,match,1,0.3408263,baseline
fp13,c,match,1,0.3389116,baseline
fp13,c,match,1,0.3506179,baseline
fp13,c,match,0,0.9784411,baseline
fp13,c,match,1,0.7150621,baseline
fp13,c,match,1,0.3928049,baseline
fp13,c,match,1,0.4900711,baseline
fp13,c,match,1,0.3256806,baseline
fp13,c,match,1,0.3821498,baseline
fp13,c,match,1,0.4370095,baseline
fp13,c,match,1,0.3280145,baseline
fp13,c,match,1,0.3447194,baseline
fp13,c,match,1,0.3978924,baseline
fp13,c,match,1,0.2863917,baseline
fp13,c,match,1,0.3097968,baseline
