"participant","trial_num","consistency","matching","key_resp_3.corr","key_resp_3.rt","stage"
"pp08","183","i","match",1,0.5622067,"baseline"
"pp08","184","i","mismatch",1,0.6159885,"baseline"
"pp08","185","i","mismatch",1,0.6841517,"baseline"
"pp08","186","c","mismatch",1,0.4270866,"baseline"
"pp08","187","c","mismatch",1,0.5579714,"baseline"
"pp08","188","i","match",1,0.4766273,"baseline"
"pp08","189","c","mismatch",1,0.5132855,"baseline"
"pp08","190","c","match",1,0.5252202,"baseline"
"pp08","191","i","mismatch",1,1.0235133,"baseline"
"pp08","192","filler","mismatch",1,0.4442019,"baseline"
"pp08","193","c","match",1,0.4964429,"baseline"
"pp08","194","c","mismatch",1,0.5450078,"baseline"
"pp08","195","i","match",1,0.593071,"baseline"
"pp08","196","i","mismatch",1,0.5466378,"baseline"
"pp08","197","c","match",1,0.4622921,"baseline"
"pp08","198","c","mismatch",1,0.5969202,"baseline"
"pp08","199","i","match",1,0.5565379,"baseline"
"pp08","200","i","mismatch",1,0.7511992,"baseline"
"pp08","201","c","mismatch",1,0.5783129,"baseline"
"pp08","202","c","mismatch",1,0.6561209,"baseline"
"pp08","203","c","mismatch",1,0.705262,"baseline"
"pp08","204","i","mismatch",1,0.6650757,"baseline"
"pp08","205","i","match",1,0.3800488,"baseline"
"pp08","206","c","match",1,0.5982798,"baseline"
"pp08","207","c","mismatch",1,0.6671631,"baseline"
"pp08","208","c","match",1,0.8599397,"baseline"
"pp09","1","i","match",1,0.5910776,"adapt"
"pp09","2","i","match",1,0.8216968,"adapt"
"pp09","3","c","match",1,0.8852779,"adapt"
"pp09","4","c","match",1,0.6372354,"adapt"
"pp09","5","i","mismatch",1,0.7776328,"adapt"
"pp09","6","i","match",1,0.6596571,"adapt"
"pp09","7","c","match",1,0.8141735,"adapt"
"pp09","8","filler","mismatch",1,1.1519405,"adapt"
"pp09","9","c","mismatch",1,0.6295511,"adapt"
"pp09","10","c","match",1,0.4683635,"adapt"
"pp09","11","i","match",1,0.7374119,"adapt"
"pp09","12","c","mismatch",1,0.7460884,"adapt"
"pp09","13","i","mismatch",1,0.5123051,"adapt"
"pp09","14","c","match",1,0.5927,"adapt"
"pp09","15","i","mismatch",1,0.7560451,"adapt"
"pp09","16","c","match",1,0.6189806,"adapt"
"pp09","17","filler","match",0,1.2092922,"adapt"
"pp09","18","i","match",1,0.6748129,"adapt"
"pp09","19","i","match",1,1.2663292,"adapt"
"pp09","20","c","match",1,0.9887926,"adapt"
"pp09","21","filler","match",0,0.7845939,"adapt"
"pp09","22","c","mismatch",0,0.6311539,"adapt"
"pp09","23","c","mismatch",1,0.7196968,"adapt"
"pp09","24","i","match",1,0.7542318,"adapt"
"pp09","25","c","mismatch",0,0.6269689,"adapt"
"pp09","26","i","mismatch",1,0.6708476,"adapt"
"pp09","27","c","mismatch",0,0.6975664,"adapt"
"pp09","28","i","mismatch",1,1.1001225,"adapt"
"pp09","29","i","match",1,0.7666668,"adapt"
"pp09","30","c","match",1,0.4572571,"adapt"
"pp09","31","i","match",1,0.8115974,"adapt"
"pp09","32","c","mismatch",1,1.1170742,"adapt"
"pp09","33","i","mismatch",1,0.4839303,"adapt"
"pp09","34","i","mismatch",1,1.8595639,"adapt"
"pp09","35","i","mismatch",1,0.8428399,"adapt"
"pp09","36","c","mismatch",1,0.884844,"adapt"
"pp09","37","i","mismatch",1,0.7490445,"adapt"
"pp09","38","i","mismatch",1,0.8550607,"adapt"
"pp09","39","i","mismatch",1,0.9025087,"adapt"
"pp09","40","c","mismatch",1,0.8739373,"adapt"
"pp09","41","c","match",1,0.6529736,"adapt"
"pp09","42","c","match",1,0.909601,"adapt"
"pp09","43","i","match",1,0.7856661,"adapt"
"pp09","44","c","mismatch",1,0.9471083,"adapt"
"pp09","45","c","mismatch",1,0.7336674,"adapt"
"pp09","46","i","match",1,0.7207937,"adapt"
"pp09","47","c","match",1,0.6695299,"adapt"
"pp09","48","i","match",1,1.1254904,"adapt"
"pp09","49","c","match",1,1.101428,"adapt"
"pp09","50","i","mismatch",1,0.8070297,"adapt"
"pp09","51","c","mismatch",1,0.7468071,"adapt"
"pp09","52","filler","mismatch",1,0.9742556,"adapt"
"pp09","53","c","match",1,1.1722439,"adapt"
"pp09","54","c","match",1,0.6125519,"adapt"
"pp09","55","i","mismatch",1,1.3196786,"adapt"
"pp09","56","i","mismatch",1,0.6488426,"adapt"
"pp09","57","i","match",1,0.7823697,"adapt"
"pp09","58","c","match",1,1.1191107,"adapt"
"pp09","59","i","match",1,0.6747683,"adapt"
"pp09","60","i","match",0,0.8321887,"adapt"
"pp09","61","filler","mismatch",1,0.942564,"adapt"
"pp09","62","c","match",1,0.6365639,"adapt"
"pp09","63","i","match",1,0.7017927,"adapt"
"pp09","64","i","mismatch",1,0.4873228,"adapt"
"pp09","65","filler","match",1,0.9013382,"adapt"
"pp09","66","i","match",1,0.8109765,"adapt"
"pp09","67","c","match",1,0.6916667,"adapt"
"pp09","68","c","match",1,1.2716366,"adapt"
"pp09","69","i","match",1,1.2370476,"adapt"
"pp09","70","i","mismatch",1,0.8154345,"adapt"
"pp09","71","c","match",1,0.7613695,"adapt"
"pp09","72","c","mismatch",1,0.714466,"adapt"
"pp09","73","i","mismatch",1,0.811424,"adapt"
"pp09","74","i","mismatch",1,0.9591045,"adapt"
"pp09","75","i","match",1,1.5006386,"adapt"
"pp09","76","c","mismatch",1,0.726217,"adapt"
"pp09","77","c","mismatch",1,0.7691023,"adapt"
"pp09","78","filler","match",1,1.0183396,"adapt"
"pp09","79","i","match",1,0.6796553,"adapt"
"pp09","80","i","mismatch",1,0.9062981,"adapt"
"pp09","81","i","mismatch",1,0.4448154,"adapt"
"pp09","82","c","mismatch",1,0.8488122,"adapt"
"pp09","83","c","mismatch",1,0.8239857,"adapt"
"pp09","84","i","match",1,0.8460707,"adapt"
"pp09","85","c","mismatch",1,0.9141696,"adapt"
"pp09","86","c","match",1,1.2824527,"adapt"
"pp09","87","i","mismatch",1,0.6995384,"adapt"
"pp09","88","filler","mismatch",1,0.7549034,"adapt"
"pp09","89","c","match",1,0.8814988,"adapt"
"pp09","90","c","mismatch",1,0.7534077,"adapt"
"pp09","91","i","match",1,0.8849694,"adapt"
"pp09","92","i","mismatch",1,0.8275733,"adapt"
"pp09","93","c","match",1,0.6066143,"adapt"
"pp09","94","c","mismatch",1,0.7479549,"adapt"
"pp09","95","i","match",1,0.8660764,"adapt"
"pp09","96","i","mismatch",1,0.7681021,"adapt"
"pp09","97","c","mismatch",1,0.8143117,"adapt"
"pp09","98","c","mismatch",1,0.791534,"adapt"
"pp09","99","c","mismatch",1,0.9235059,"adapt"
"pp09","100","i","mismatch",1,0.8542113,"adapt"
"pp09","101","i","match",1,0.620143,"adapt"
"pp09","102","c","match",1,0.6545202,"adapt"
"pp09","103","c","mismatch",1,0.7616079,"adapt"
"pp09","104","c","match",0,NA,"adapt"
"pp09","105","i","match",1,0.574866,"baseline"
"pp09","106","i","match",1,0.6596515,"baseline"
"pp09","107","c","match",1,0.5415847,"baseline"
"pp09","108","c","match",1,0.6128061,"baseline"
"pp09","109","i","mismatch",0,0.5738872,"baseline"
"pp09","110","i","match",1,0.5574063,"baseline"
"pp09","111","c","match",1,0.4311395,"baseline"
"pp09","112","filler","mismatch",1,0.5668426,"baseline"
"pp09","113","c","mismatch",1,0.5467454,"baseline"
"pp09","114","c","match",1,0.5138556,"baseline"
"pp09","115","i","match",1,0.4988248,"baseline"
"pp09","116","c","mismatch",1,0.4798293,"baseline"
"pp09","117","i","mismatch",1,0.4862578,"baseline"
"pp09","118","c","match",1,0.6963358,"baseline"
"pp09","119","i","mismatch",1,0.4221589,"baseline"
"pp09","120","c","match",1,0.717569,"baseline"
"pp09","121","filler","match",1,0.6225002,"baseline"
"pp09","122","i","match",1,1.0613769,"baseline"
"pp09","123","i","match",1,0.4920345,"baseline"
"pp09","124","c","match",1,0.7581233,"baseline"
"pp09","125","filler","match",0,0.9115965,"baseline"
"pp09","126","c","mismatch",0,0.6139037,"baseline"
"pp09","127","c","mismatch",1,0.746529,"baseline"
"pp09","128","i","match",1,0.5800393,"baseline"
"pp09","129","c","mismatch",1,0.5791932,"baseline"
"pp09","130","i","mismatch",1,0.5970789,"baseline"
"pp09","131","c","mismatch",1,0.7511289,"baseline"
"pp09","132","i","mismatch",1,0.5886608,"baseline"
"pp09","133","i","match",1,0.8314251,"baseline"
"pp09","134","c","match",1,0.4284852,"baseline"
"pp09","135","i","match",1,0.5574695,"baseline"
"pp09","136","c","mismatch",1,0.885514,"baseline"
"pp09","137","i","mismatch",1,0.7812465,"baseline"
"pp09","138","i","mismatch",1,0.662457,"baseline"
"pp09","139","i","mismatch",1,0.5818205,"baseline"
"pp09","140","c","mismatch",1,0.7754642,"baseline"
"pp09","141","i","mismatch",1,0.8225087,"baseline"
"pp09","142","i","mismatch",1,0.5535468,"baseline"
"pp09","143","i","mismatch",1,0.6495014,"baseline"
"pp09","144","c","mismatch",1,0.8178792,"baseline"
"pp09","145","c","match",1,0.9125385,"baseline"
"pp09","146","c","match",1,0.5524505,"baseline"
"pp09","147","i","match",1,0.4955182,"baseline"
"pp09","148","c","mismatch",1,0.6121164,"baseline"
"pp09","149","c","mismatch",1,0.6251386,"baseline"
"pp09","150","i","match",1,0.6014946,"baseline"
"pp09","151","c","match",1,0.6837381,"baseline"
"pp09","152","i","match",1,0.6766307,"baseline"
"pp09","153","c","match",1,0.582572,"baseline"
"pp09","154","i","mismatch",1,0.642991,"baseline"
"pp09","155","c","mismatch",1,0.6036874,"baseline"
"pp09","156","filler","mismatch",1,0.4660541,"baseline"
"pp09","157","c","match",1,0.4997543,"baseline"
"pp09","158","c","match",1,0.5375374,"baseline"
"pp09","159","i","mismatch",1,0.7860155,"baseline"
"pp09","160","i","mismatch",1,0.7182326,"baseline"
"pp09","161","i","match",1,0.5428349,"baseline"
"pp09","162","c","match",1,0.8338952,"baseline"
"pp09","163","i","match",1,0.653093,"baseline"
"pp09","164","i","match",1,0.6660559,"baseline"
"pp09","165","filler","mismatch",1,0.6646961,"baseline"
"pp09","166","c","match",1,0.6296172,"baseline"
"pp09","167","i","match",1,0.689661,"baseline"
"pp09","168","i","mismatch",1,0.7686927,"baseline"
"pp09","169","filler","match",0,0.5915595,"baseline"
"pp09","170","i","match",1,0.7554364,"baseline"
"pp09","171","c","match",1,0.513067,"baseline"
"pp09","172","c","match",1,0.8945196,"baseline"
"pp09","173","i","match",1,0.4819415,"baseline"
"pp09","174","i","mismatch",1,0.7086266,"baseline"
"pp09","175","c","match",1,0.6500308,"baseline"
"pp09","176","c","mismatch",1,0.8103075,"baseline"
"pp09","177","i","mismatch",1,0.5635899,"baseline"
"pp09","178","i","mismatch",1,0.4464215,"baseline"
"pp09","179","i","match",1,0.7126653,"baseline"
"pp09","180","c","mismatch",1,0.6748377,"baseline"
"pp09","181","c","mismatch",1,1.2305486,"baseline"
"pp09","182","filler","match",1,0.7515005,"baseline"
"pp09","183","i","match",1,0.4967165,"baseline"
"pp09","184","i","mismatch",1,0.6382737,"baseline"
"pp09","185","i","mismatch",1,0.7626775,"baseline"
"pp09","186","c","mismatch",1,0.546814,"baseline"
"pp09","187","c","mismatch",1,0.6205701,"baseline"
"pp09","188","i","match",1,0.5469418,"baseline"
"pp09","189","c","mismatch",1,0.8130929,"baseline"
"pp09","190","c","match",1,0.5255985,"baseline"
"pp09","191","i","mismatch",1,0.866967,"baseline"
"pp09","192","filler","mismatch",1,0.4991137,"baseline"
"pp09","193","c","match",1,0.432505,"baseline"
"pp09","194","c","mismatch",1,0.5604663,"baseline"
"pp09","195","i","match",1,0.5342243,"baseline"
"pp09","196","i","mismatch",1,0.5720957,"baseline"
"pp09","197","c","match",1,0.4382784,"baseline"
"pp09","198","c","mismatch",1,0.6638581,"baseline"
"pp09","199","i","match",1,0.4519066,"baseline"
"pp09","200","i","mismatch",1,0.8541077,"baseline"
"pp09","201","c","mismatch",1,0.577485,"baseline"
"pp09","202","c","mismatch",1,0.5889686,"baseline"
"pp09","203","c","mismatch",0,0.5968815,"baseline"
"pp09","204","i","mismatch",1,0.5174571,"baseline"
"pp09","205","i","match",1,0.4450601,"baseline"
"pp09","206","c","match",1,0.5282223,"baseline"
"pp09","207","c","mismatch",1,0.564114,"baseline"
"pp09","208","c","match",1,0.8564704,"baseline"
"pp10","1","i","match",0,0.5720858,"adapt"
"pp10","2","i","match",0,1.5527705,"adapt"
"pp10","3","c","match",1,1.0516228,"adapt"
"pp10","4","c","match",1,0.7063614,"adapt"
"pp10","5","i","mismatch",1,0.6864553,"adapt"
"pp10","6","i","match",1,0.8241792,"adapt"
"pp10","7","c","match",1,0.6440705,"adapt"
"pp10","8","filler","mismatch",0,NA,"adapt"
"pp10","9","c","mismatch",1,0.6062233,"adapt"
"pp10","10","c","match",1,0.6630674,"adapt"
"pp10","11","i","match",1,0.8552021,"adapt"
"pp10","12","c","mismatch",1,1.0066878,"adapt"
"pp10","13","i","mismatch",1,0.4672692,"adapt"
"pp10","14","c","match",1,0.8121388,"adapt"
"pp10","15","i","mismatch",1,1.4085207,"adapt"
"pp10","16","c","match",1,0.7292274,"adapt"
"pp10","17","filler","match",1,0.7643903,"adapt"
"pp10","18","i","match",1,0.9699968,"adapt"
"pp10","19","i","match",1,0.7577325,"adapt"
"pp10","20","c","match",1,0.9004225,"adapt"
"pp10","21","filler","match",0,0.4739933,"adapt"
"pp10","22","c","mismatch",1,0.7990096,"adapt"
"pp10","23","c","mismatch",1,0.5765504,"adapt"
"pp10","24","i","match",1,1.2210164,"adapt"
"pp10","25","c","mismatch",1,0.906078,"adapt"
"pp10","26","i","mismatch",1,0.7616714,"adapt"
"pp10","27","c","mismatch",1,1.7949053,"adapt"
"pp10","28","i","mismatch",1,0.5707442,"adapt"
"pp10","29","i","match",1,0.7522358,"adapt"
"pp10","30","c","match",1,1.1649995,"adapt"
"pp10","31","i","match",1,0.6818433,"adapt"
"pp10","32","c","mismatch",1,0.6057579,"adapt"
"pp10","33","i","mismatch",1,0.6314321,"adapt"
"pp10","34","i","mismatch",1,0.6624557,"adapt"
"pp10","35","i","mismatch",1,0.7374613,"adapt"
"pp10","36","c","mismatch",1,0.5902073,"adapt"
"pp10","37","i","mismatch",1,0.6210966,"adapt"
"pp10","38","i","mismatch",1,0.9186332,"adapt"
"pp10","39","i","mismatch",1,1.380935,"adapt"
"pp10","40","c","mismatch",1,0.6031535,"adapt"
"pp10","41","c","match",1,0.7399193,"adapt"
"pp10","42","c","match",1,0.690401,"adapt"
"pp10","43","i","match",1,0.5004017,"adapt"
"pp10","44","c","mismatch",1,0.9825928,"adapt"
"pp10","45","c","mismatch",1,0.6876663,"adapt"
"pp10","46","i","match",1,1.3054189,"adapt"
"pp10","47","c","match",1,0.7344128,"adapt"
"pp10","48","i","match",1,0.7342185,"adapt"
"pp10","49","c","match",1,0.6811577,"adapt"
"pp10","50","i","mismatch",1,0.7132694,"adapt"
"pp10","51","c","mismatch",1,0.6019857,"adapt"
"pp10","52","filler","mismatch",1,0.7059913,"adapt"
"pp10","53","c","match",1,0.9373964,"adapt"
"pp10","54","c","match",1,0.706778,"adapt"
"pp10","55","i","mismatch",1,0.7716981,"adapt"
"pp10","56","i","mismatch",1,0.4862894,"adapt"
"pp10","57","i","match",1,1.0312791,"adapt"
"pp10","58","c","match",1,0.7128061,"adapt"
"pp10","59","i","match",1,0.7981986,"adapt"
"pp10","60","i","match",1,0.5871457,"adapt"
"pp10","61","filler","mismatch",1,0.6938976,"adapt"
"pp10","62","c","match",1,0.7602081,"adapt"
"pp10","63","i","match",1,0.9264987,"adapt"
"pp10","64","i","mismatch",1,0.4997741,"adapt"
"pp10","65","filler","match",0,0.4570222,"adapt"
"pp10","66","i","match",1,0.8325094,"adapt"
"pp10","67","c","match",1,0.6699902,"adapt"
"pp10","68","c","match",0,1.2347823,"adapt"
"pp10","69","i","match",1,0.8341903,"adapt"
"pp10","70","i","mismatch",0,0.9407637,"adapt"
"pp10","71","c","match",1,0.6068722,"adapt"
"pp10","72","c","mismatch",1,0.4940502,"adapt"
"pp10","73","i","mismatch",1,0.905107,"adapt"
"pp10","74","i","mismatch",1,0.5354335,"adapt"
"pp10","75","i","match",1,1.2297386,"adapt"
"pp10","76","c","mismatch",1,0.584493,"adapt"
"pp10","77","c","mismatch",1,0.6070718,"adapt"
"pp10","78","filler","match",0,0.7278197,"adapt"
"pp10","79","i","match",1,0.8459435,"adapt"
"pp10","80","i","mismatch",1,0.4308652,"adapt"
"pp10","81","i","mismatch",1,1.1039624,"adapt"
"pp10","82","c","mismatch",1,1.0622355,"adapt"
"pp10","83","c","mismatch",1,0.6838986,"adapt"
"pp10","84","i","match",1,1.0975573,"adapt"
"pp10","85","c","mismatch",1,0.5617892,"adapt"
"pp10","86","c","match",1,0.9493976,"adapt"
"pp10","87","i","mismatch",1,0.5361246,"adapt"
"pp10","88","filler","mismatch",0,NA,"adapt"
"pp10","89","c","match",1,0.7628991,"adapt"
"pp10","90","c","mismatch",1,0.6331352,"adapt"
"pp10","91","i","match",1,0.6850367,"adapt"
"pp10","92","i","mismatch",1,0.5400711,"adapt"
"pp10","93","c","match",1,0.6789299,"adapt"
"pp10","94","c","mismatch",1,0.6055068,"adapt"
"pp10","95","i","match",1,0.6273274,"adapt"
"pp10","96","i","mismatch",1,0.594715,"adapt"
"pp10","97","c","mismatch",1,0.5307176,"adapt"
"pp10","98","c","mismatch",1,0.742512,"adapt"
"pp10","99","c","mismatch",1,0.7809615,"adapt"
"pp10","100","i","mismatch",1,0.5414465,"adapt"
"pp10","101","i","match",1,0.787255,"adapt"
"pp10","102","c","match",1,0.6072918,"adapt"
"pp10","103","c","mismatch",1,0.5507421,"adapt"
"pp10","104","c","match",1,0.5070071,"adapt"
"pp10","105","i","match",1,1.7486441,"baseline"
"pp10","106","i","match",1,1.7161199,"baseline"
"pp10","107","c","match",1,0.9929312,"baseline"
"pp10","108","c","match",1,0.6019661,"baseline"
"pp10","109","i","mismatch",1,0.7310186,"baseline"
"pp10","110","i","match",1,1.6423575,"baseline"
"pp10","111","c","match",1,0.647436,"baseline"
"pp10","112","filler","mismatch",1,0.9020131,"baseline"
"pp10","113","c","mismatch",1,0.7404449,"baseline"
"pp10","114","c","match",1,0.6490183,"baseline"
"pp10","115","i","match",1,1.2208279,"baseline"
"pp10","116","c","mismatch",1,0.6787595,"baseline"
"pp10","117","i","mismatch",1,0.8296839,"baseline"
"pp10","118","c","match",0,0.5194119,"baseline"
"pp10","119","i","mismatch",1,1.945733,"baseline"
"pp10","120","c","match",1,0.6582184,"baseline"
"pp10","121","filler","match",1,0.7819009,"baseline"
"pp10","122","i","match",1,0.6665529,"baseline"
"pp10","123","i","match",0,NA,"baseline"
"pp10","124","c","match",1,1.5439561,"baseline"
"pp10","125","filler","match",1,1.0218644,"baseline"
"pp10","126","c","mismatch",0,1.3780714,"baseline"
"pp10","127","c","mismatch",1,1.1023073,"baseline"
"pp10","128","i","match",1,1.0909328,"baseline"
"pp10","129","c","mismatch",1,1.2948176,"baseline"
"pp10","130","i","mismatch",1,1.0028682,"baseline"
"pp10","131","c","mismatch",1,0.8138182,"baseline"
"pp10","132","i","mismatch",1,1.0614927,"baseline"
"pp10","133","i","match",1,1.5278039,"baseline"
"pp10","134","c","match",1,0.6357311,"baseline"
"pp10","135","i","match",1,0.9548474,"baseline"
"pp10","136","c","mismatch",1,0.8708664,"baseline"
"pp10","137","i","mismatch",1,1.1384018,"baseline"
"pp10","138","i","mismatch",1,0.8452264,"baseline"
"pp10","139","i","mismatch",1,0.9434009,"baseline"
"pp10","140","c","mismatch",1,0.6662762,"baseline"
"pp10","141","i","mismatch",1,0.9631985,"baseline"
"pp10","142","i","mismatch",1,1.3117684,"baseline"
"pp10","143","i","mismatch",1,0.685519,"baseline"
"pp10","144","c","mismatch",1,0.6699396,"baseline"
"pp10","145","c","match",1,0.6495126,"baseline"
"pp10","146","c","match",1,0.8514754,"baseline"
"pp10","147","i","match",1,1.0302911,"baseline"
"pp10","148","c","mismatch",1,0.9835949,"baseline"
"pp10","149","c","mismatch",1,1.6448272,"baseline"
"pp10","150","i","match",0,1.0769887,"baseline"
"pp10","151","c","match",1,0.9942594,"baseline"
"pp10","152","i","match",1,0.7940585,"baseline"
"pp10","153","c","match",1,0.8462251,"baseline"
"pp10","154","i","mismatch",1,0.7704603,"baseline"
"pp10","155","c","mismatch",1,1.2066052,"baseline"
"pp10","156","filler","mismatch",1,1.0608259,"baseline"
"pp10","157","c","match",1,0.782912,"baseline"
"pp10","158","c","match",1,0.9469797,"baseline"
"pp10","159","i","mismatch",1,1.0810692,"baseline"
"pp10","160","i","mismatch",1,1.1192867,"baseline"
"pp10","161","i","match",1,0.9361512,"baseline"
"pp10","162","c","match",1,1.0890594,"baseline"
"pp10","163","i","match",1,0.8872551,"baseline"
"pp10","164","i","match",1,0.751748,"baseline"
"pp10","165","filler","mismatch",1,0.862952,"baseline"
"pp10","166","c","match",1,0.7112865,"baseline"
"pp10","167","i","match",1,0.6193398,"baseline"
"pp10","168","i","mismatch",1,0.9279679,"baseline"
"pp10","169","filler","match",1,0.7637027,"baseline"
"pp10","170","i","match",1,0.8000217,"baseline"
"pp10","171","c","match",1,0.4844423,"baseline"
"pp10","172","c","match",1,0.5969693,"baseline"
"pp10","173","i","match",1,0.8463867,"baseline"
"pp10","174","i","mismatch",1,0.7879289,"baseline"
"pp10","175","c","match",1,1.0851199,"baseline"
"pp10","176","c","mismatch",1,0.9897519,"baseline"
"pp10","177","i","mismatch",1,0.9952583,"baseline"
"pp10","178","i","mismatch",1,0.7752728,"baseline"
"pp10","179","i","match",1,0.5659141,"baseline"
"pp10","180","c","mismatch",1,1.9193063,"baseline"
"pp10","181","c","mismatch",1,0.7871183,"baseline"
"pp10","182","filler","match",0,0.665138,"baseline"
"pp10","183","i","match",1,0.5849185,"baseline"
"pp10","184","i","mismatch",1,0.7430881,"baseline"
"pp10","185","i","mismatch",1,1.0102895,"baseline"
"pp10","186","c","mismatch",1,0.9359816,"baseline"
"pp10","187","c","mismatch",1,0.7537805,"baseline"
"pp10","188","i","match",1,1.0079359,"baseline"
"pp10","189","c","mismatch",1,1.1748076,"baseline"
"pp10","190","c","match",1,0.6408669,"baseline"
"pp10","191","i","mismatch",1,1.3277978,"baseline"
"pp10","192","filler","mismatch",1,0.9570632,"baseline"
"pp10","193","c","match",1,0.6973871,"baseline"
"pp10","194","c","mismatch",1,0.7342556,"baseline"
"pp10","195","i","match",1,0.831656,"baseline"
"pp10","196","i","mismatch",1,1.462287,"baseline"
"pp10","197","c","match",1,0.760325,"baseline"
"pp10","198","c","mismatch",1,1.1456497,"baseline"
"pp10","199","i","match",1,0.9368597,"baseline"
"pp10","200","i","mismatch",1,0.9928785,"baseline"
"pp10","201","c","mismatch",0,0.6428558,"baseline"
"pp10","202","c","mismatch",1,0.6893237,"baseline"
"pp10","203","c","mismatch",1,0.6869729,"baseline"
"pp10","204","i","mismatch",1,0.9825567,"baseline"
"pp10","205","i","match",1,1.3258812,"baseline"
"pp10","206","c","match",1,1.0443153,"baseline"
"pp10","207","c","mismatch",1,0.7180903,"baseline"
"pp10","208","c","match",1,0.6290882,"baseline"
"pp11","1","i","match",1,0.5257918,"adapt"
"pp11","2","i","match",1,0.5361686,"adapt"
"pp11","3","c","match",1,0.5195939,"adapt"
"pp11","4","c","match",1,0.4861565,"adapt"
"pp11","5","i","mismatch",1,1.0305609,"adapt"
"pp11","6","i","match",1,0.9009556,"adapt"
"pp11","7","c","match",1,0.6423374,"adapt"
"pp11","8","filler","mismatch",1,0.8505809,"adapt"
"pp11","9","c","mismatch",1,0.6923962,"adapt"
"pp11","10","c","match",1,0.7083292,"adapt"
"pp11","11","i","match",1,0.5158677,"adapt"
"pp11","12","c","mismatch",1,0.507723,"adapt"
"pp11","13","i","mismatch",1,0.7353386,"adapt"
"pp11","14","c","match",1,0.8320266,"adapt"
"pp11","15","i","mismatch",1,0.6824034,"adapt"
"pp11","16","c","match",1,0.5243843,"adapt"
"pp11","17","filler","match",0,0.7416704,"adapt"
"pp11","18","i","match",1,0.5932742,"adapt"
"pp11","19","i","match",1,0.7157407,"adapt"
"pp11","20","c","match",1,0.5444873,"adapt"
"pp11","21","filler","match",1,0.8186216,"adapt"
"pp11","22","c","mismatch",1,0.7037154,"adapt"
"pp11","23","c","mismatch",1,0.5713003,"adapt"
"pp11","24","i","match",1,0.4495303,"adapt"
"pp11","25","c","mismatch",1,0.5461746,"adapt"
"pp11","26","i","mismatch",1,0.747772,"adapt"
"pp11","27","c","mismatch",1,0.6018671,"adapt"
"pp11","28","i","mismatch",1,0.7544149,"adapt"
"pp11","29","i","match",1,1.2175999,"adapt"
"pp11","30","c","match",1,0.538583,"adapt"
"pp11","31","i","match",1,0.5334388,"adapt"
"pp11","32","c","mismatch",1,0.651628,"adapt"
"pp11","33","i","mismatch",1,0.6461633,"adapt"
"pp11","34","i","mismatch",1,0.6591448,"adapt"
"pp11","35","i","mismatch",1,0.7027943,"adapt"
"pp11","36","c","mismatch",1,0.4811344,"adapt"
"pp11","37","i","mismatch",1,0.7345576,"adapt"
"pp11","38","i","mismatch",1,0.5163407,"adapt"
"pp11","39","i","mismatch",1,0.5608759,"adapt"
"pp11","40","c","mismatch",1,0.6182596,"adapt"
"pp11","41","c","match",1,0.6213579,"adapt"
"pp11","42","c","match",1,0.5839925,"adapt"
"pp11","43","i","match",1,0.4787675,"adapt"
"pp11","44","c","mismatch",1,0.6128158,"adapt"
"pp11","45","c","mismatch",1,0.5266255,"adapt"
"pp11","46","i","match",1,0.5639479,"adapt"
"pp11","47","c","match",1,0.5623766,"adapt"
"pp11","48","i","match",1,0.4521597,"adapt"
"pp11","49","c","match",1,0.5474902,"adapt"
"pp11","50","i","mismatch",1,0.6222047,"adapt"
"pp11","51","c","mismatch",1,0.5006988,"adapt"
"pp11","52","filler","mismatch",1,0.8238133,"adapt"
"pp11","53","c","match",0,1.7088672,"adapt"
"pp11","54","c","match",1,0.5542406,"adapt"
"pp11","55","i","mismatch",0,0.5450916,"adapt"
"pp11","56","i","mismatch",1,0.704563,"adapt"
"pp11","57","i","match",1,0.6687697,"adapt"
"pp11","58","c","match",1,0.6404691,"adapt"
"pp11","59","i","match",1,0.5038272,"adapt"
"pp11","60","i","match",1,0.5641598,"adapt"
"pp11","61","filler","mismatch",1,0.7997681,"adapt"
"pp11","62","c","match",1,0.5825492,"adapt"
"pp11","63","i","match",1,1.0404531,"adapt"
"pp11","64","i","mismatch",1,0.658668,"adapt"
"pp11","65","filler","match",1,0.7729961,"adapt"
"pp11","66","i","match",1,0.5499775,"adapt"
"pp11","67","c","match",1,0.4699675,"adapt"
"pp11","68","c","match",1,0.5656713,"adapt"
"pp11","69","i","match",1,0.4477964,"adapt"
"pp11","70","i","mismatch",1,0.6604001,"adapt"
"pp11","71","c","match",1,0.5725807,"adapt"
"pp11","72","c","mismatch",1,0.780325,"adapt"
"pp11","73","i","mismatch",1,0.7165378,"adapt"
"pp11","74","i","mismatch",1,0.7737523,"adapt"
"pp11","75","i","match",1,0.5964788,"adapt"
"pp11","76","c","mismatch",1,0.7691792,"adapt"
"pp11","77","c","mismatch",1,0.6294307,"adapt"
"pp11","78","filler","match",1,1.0185267,"adapt"
"pp11","79","i","match",1,0.7231125,"adapt"
"pp11","80","i","mismatch",1,0.8498658,"adapt"
"pp11","81","i","mismatch",1,0.6900606,"adapt"
"pp11","82","c","mismatch",1,0.8533352,"adapt"
"pp11","83","c","mismatch",1,0.7612836,"adapt"
"pp11","84","i","match",1,0.4978499,"adapt"
"pp11","85","c","mismatch",1,1.3754383,"adapt"
